name,km,distance,highway,item
GX010200,98.0,0.589566724658914,458,Trinca
GX010200,98.0,24.2396823764123,458,Trinca
GX010200,98.0,44.7601231538238,458,Trinca
GX010200,98.0,64.7796461994066,458,Trinca
GX010200,98.0,85.5110309079631,458,Trinca
GX010200,98.0,92.9235627627305,458,Placa
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,106.134521826706,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,126.495717918415,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,146.667404961628,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,166.965783309172,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,187.781547987802,458,Trinca
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
GX010200,98.0,201.464831138085,458,Drenagem
