name,km,distance,highway,item
GH010167,0.0,0.650546960139224,262,Trinca
GH010167,0.0,0.650546960139224,262,Trinca
GH010167,0.0,0.650546960139224,262,Trinca
GH010167,0.0,0.650546960139224,262,Trinca
GH010167,0.0,0.650546960139224,262,Trinca
GH010167,0.0,0.650546960139224,262,Trinca
GH010167,0.0,0.650546960139224,262,Trinca
GH010167,0.0,0.650546960139224,262,Trinca
GH010167,0.0,0.650546960139224,262,Trinca
GH010167,0.0,0.650546960139224,262,Trinca
GH010167,0.0,0.650546960139224,262,Trinca
GH010167,0.0,0.650546960139224,262,Drenagem
GH010167,0.0,0.650546960139224,262,Drenagem
GH010167,0.0,0.650546960139224,262,Drenagem
GH010167,0.0,0.650546960139224,262,Drenagem
GH010167,0.0,0.650546960139224,262,Drenagem
GH010167,0.0,0.650546960139224,262,Drenagem
GH010167,0.0,0.650546960139224,262,Drenagem
GH010167,0.0,0.650546960139224,262,Drenagem
GH010167,0.0,0.650546960139224,262,Drenagem
GH010167,0.0,0.650546960139224,262,Drenagem
GH010167,0.0,0.650546960139224,262,Drenagem
GH010167,0.0,24.2392693734917,262,Trinca
GH010167,0.0,24.2392693734917,262,Trinca
GH010167,0.0,24.2392693734917,262,Trinca
GH010167,0.0,24.2392693734917,262,Trinca
GH010167,0.0,24.2392693734917,262,Trinca
GH010167,0.0,24.2392693734917,262,Trinca
GH010167,0.0,24.2392693734917,262,Trinca
GH010167,0.0,24.2392693734917,262,Trinca
GH010167,0.0,24.2392693734917,262,Trinca
GH010167,0.0,24.2392693734917,262,Trinca
GH010167,0.0,24.2392693734917,262,Trinca
GH010167,0.0,25.6595719606719,262,Drenagem
GH010167,0.0,25.6595719606719,262,Drenagem
GH010167,0.0,25.6595719606719,262,Drenagem
GH010167,0.0,25.6595719606719,262,Drenagem
GH010167,0.0,25.6595719606719,262,Drenagem
GH010167,0.0,25.6595719606719,262,Drenagem
GH010167,0.0,25.6595719606719,262,Drenagem
GH010167,0.0,25.6595719606719,262,Drenagem
